0.029
0.025
0.024
0.024
0.022
0.018
0.018
0.025
0.026
0.03
0.026
0.033
0.037
0.035
0.048
0.043
0.04
0.031
0.033
0.041
0.045
0.049
0.051
0.06
0.047
0.03
0.028
0.036
0.036
0.021
0.026
0.039
0.044
0.026
0.024
0.018
0.018
0.033
0.042
0.046
0.031
0.035
0.046
0.04
0.042
0.045
0.056
0.045
0.029
0.023
0.017
0.019
0.017
0.018
0.032
0.034
0.036
0.021
0.012
0.011
0.01
0.011
0.012
0.012
0.013
0.028
0.029
0.033
0.051
0.035
0.035
0.022
0.021
0.036
0.026
0.022
0.011
0.013
0.041
0.035
0.035
0.032
0.033
0.032
0.038
0.035
0.036
0.034
0.039
0.032
0.034
0.046
0.053
0.067
0.045
0.016
0.025
0.008
0.012
0.018
0.046
0.05
0.036
-9.999
0.023
0.021
0.024
0.03
0.015
0.014
0.013
0.02
0.026
0.032
0.048
0.019
0.016
0.013
0.013
0.01
0.013
0.025
0.035
0.045
0.043
0.054
0.04
0.041
0.042
0.042
0.046
0.031
0.026
0.033
0.03
0.028
0.034
0.043
0.041
0.02
0.015
0.013
0.012
0.013
0.021
0.036
0.042
0.048
0.029
0.034
0.036
0.037
0.043
0.039
0.039
0.041
0.037
0.037
0.04
0.047
0.034
0.062
0.061
0.036
0.018
0.018
0.021
0.019
0.016
0.014
0.021
0.024
0.036
0.056
0.037
0.04
0.044
0.04
0.035
0.026
0.025
0.046
0.05
0.051
0.056
0.052
0.081
0.06
0.026
0.017
0.018
0.019
0.02
0.026
0.019
0.022
0.028
0.023
0.022
0.026
0.036
0.037
0.035
0.024
0.026
0.033
0.032
0.047
0.047
0.032
0.021
0.018
0.022
0.019
0.017
0.016
0.02
0.027
0.021
0.02
0.02
0.02
0.022
0.021
0.022
0.024
0.044
0.02
0.021
0.02
0.016
0.017
0.016
0.015
0.018
0.011
0.009
0.01
0.005
0.006
0.011
0.019
0.032
0.045
0.039
0.038
0.036
0.037
0.03
0.033
0.036
0.045
0.033
0.045
0.036
0.041
0.024
0.017
0.015
0.024
0.013
0.023
0.024
0.034
0.036
0.033
0.031
0.036
0.051
0.046
0.03
0.033
0.034
0.03
0.027
0.025
0.033
0.038
0.038
0.04
0.031
0.033
0.017
0.013
0.011
0.011
0.012
0.015
0.014
0.024
0.025
0.02
0.017
0.014
0.02
0.026
0.029
0.03
0.034
0.038
0.049
0.045
0.044
0.048
0.039
0.024
0.018
0.015
0.013
0.014
0.011
0.029
0.068
0.041
0.031
0.026
0.026
0.024
0.026
0.027
0.033
0.032
0.029
0.026
0.038
0.05
0.044
0.022
0.024
0.022
0.018
0.018
0.015
0.018
0.02
0.029
0.039
0.031
0.035
0.036
0.044
0.037
0.03
0.035
0.042
0.053
0.042
0.046
0.033
0.021
0.019
0.022
0.025
0.029
0.035
0.029
0.019
0.017
0.015
0.014
0.017
0.037
0.046
0.035
0.036
0.028
0.042
0.032
0.036
0.033
0.032
0.032
0.033
0.029
0.023
0.037
0.041
0.048
0.042
0.026
0.018
0.013
0.015
0.023
0.018
0.014
0.014
0.02
0.015
0.015
0.019
0.016
0.02
0.033
0.037
0.037
0.048
0.054
0.04
0.062
0.068
0.042
0.034
0.025
0.027
0.033
0.038
0.081
0.104
0.059
0.031
0.025
0.018
0.02
0.019
0.022
0.028
0.027
0.038
0.033
0.018
0.019
0.033
0.029
0.03
0.021
0.03
0.027
0.021
0.029
0.032
0.049
0.038
0.023
0.019
0.015
0.012
0.014
0.018
0.019
0.027
0.036
0.043
0.05
0.035
0.03
0.027
0.03
0.046
0.05
0.031
0.02
0.018
0.025
0.039
0.051
0.04
0.025
0.015
0.011
0.014
0.025
0.022
0.028
0.033
0.032
0.038
0.044
0.043
0.048
0.025
0.025
0.028
0.018
0.011
0.01
0.017
0.022
0.03
0.058
0.042
0.028
0.053
0.055
0.037
0.033
0.034
0.045
0.043
0.041
0.035
0.039
0.052
0.06
0.046
0.055
0.035
0.038
0.041
0.033
0.041
0.044
0.039
0.084
0.056
0.035
0.024
0.035
0.034
0.027
0.03
0.042
0.045
0.045
0.041
0.037
0.045
0.047
0.044
0.035
0.026
0.023
0.02
0.012
0.011
0.011
0.015
0.024
0.032
0.03
0.021
0.014
0.018
0.019
0.016
0.014
0.016
0.024
0.028
0.026
0.017
0.013
0.018
0.024
0.029
0.027
0.026
0.031
0.035
0.021
0.017
0.024
0.021
0.012
0.011
0.012
0.015
0.017
0.025
0.024
0.018
0.02
0.023
0.025
0.029
0.036
0.038
0.038
0.028
0.032
0.033
0.019
0.024
0.032
0.038
0.033
0.042
0.037
0.025
0.032
0.037
0.035
0.037
0.033
0.027
0.032
0.033
0.04
0.043
0.048
0.052
0.042
0.029
0.02
0.017
0.02
0.02
0.03
0.044
0.05
0.039
0.046
0.048
0.035
0.036
0.035
0.03
0.028
0.029
0.028
0.033
0.038
0.035
0.036
0.046
0.05
0.046
0.027
0.029
0.028
0.038
0.036
0.036
0.037
0.036
0.037
0.039
0.04
0.039
0.03
0.027
0.021
0.018
0.016
0.017
0.014
0.016
0.026
0.046
0.041
0.037
0.036
0.03
0.03
0.038
0.002
0.032
0.03
0.035
0.036
0.036
0.024
0.018
0.027
